Time,Pos,x,y,z
2024-04-09 10:44:23.533,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.564,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.581,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:23.620,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.636,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.653,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:23.669,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.743,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.761,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:23.777,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.808,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.867,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:23.923,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:23.939,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:23.979,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:23.995,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:24.012,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:24.039,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:24.055,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:24.072,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:24.089,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:24.105,SensorPos.R_ANKLE,20.06,26.06,119.56
2024-04-09 10:44:24.122,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:24.160,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:24.177,SensorPos.R_ANKLE,20.06,26.06,119.5
2024-04-09 10:44:24.194,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:24.220,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:24.237,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:24.253,SensorPos.L_HIP,32.88,78.88,-103.06
2024-04-09 10:44:24.283,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:24.301,SensorPos.R_ANKLE,20.06,26.06,119.5
2024-04-09 10:44:24.340,SensorPos.R_HIP,42.62,-32.81,-110.19
2024-04-09 10:44:24.356,SensorPos.R_KNEE,14.56,0.75,0.5
2024-04-09 10:44:24.372,SensorPos.R_ANKLE,20.06,26.06,119.56
